"store_id","interview","chain","co_owned","state","southj","centralj","northj","pa1","pa2","shore","pct_aff","type","status","date","ncalls","full_time","part_time","managers","wage_st","inc_time","first_inc","special","meals","open_hr","hrs_open","p_soda","p_fry","p_entree","n_regs","n_regs11","bonus","pa","nj"
435,1,1,0,0,0,0,0,1,0,0,25,NA,NA,NA,1,1,37.5,3,4.25,4,0.17,NA,2,6.5,15.5,0.94999999,0.75,0.79000002,3,3,1,1,0
435,2,1,0,0,0,0,0,1,0,0,25,1,1,110792,0,0,32,5,4.25,6,0.15000001,1,2,6.5,15.5,0.94,0.74000001,0.79000002,3,2,NA,1,0
438,1,2,0,0,0,0,0,1,0,0,11,NA,NA,NA,2,0,9,3,4.25,52,0.07,NA,2,11,8,1.01,0.83999997,2.4300001,2,1,0,1,0
438,2,2,0,0,0,0,0,1,0,0,11,1,1,111292,0,2,9,3,4.25,52,0.050000001,0,2,11,9,0.94999999,0.83999997,2.4300001,2,1,NA,1,0
440,1,4,0,0,0,0,0,1,0,0,100,NA,NA,NA,2,0,25,3,4.25,19,0.15000001,NA,2,10.5,11.5,0.88999999,0.79000002,2.01,2,2,0,1,0
440,2,4,0,0,0,0,0,1,0,0,100,1,1,111392,0,0,30,3,NA,NA,NA,0,2,10.5,11.5,1,0.80000001,1.8,2,2,NA,1,0
441,1,4,0,0,0,0,0,1,0,0,100,NA,NA,NA,2,30,10,3,4.25,4,0.25,NA,2,10.5,11.5,0.88999999,0.76999998,0.83999997,2,2,1,1,0
441,2,4,0,0,0,0,0,1,0,0,100,1,1,111392,0,0,30,3,4.25,4,0.25,0,2,10.5,11.5,1,0.80000001,1.8099999,2,2,NA,1,0
443,1,4,0,0,0,0,0,1,0,0,95,NA,NA,NA,0,4,19,4,4.25,4,0.25,NA,2,10.5,11.5,0.88999999,0.79000002,1.8,2,2,0,1,0
443,2,4,0,0,0,0,0,1,0,0,95,1,1,111392,0,5,20,4,4.3499999,17,0.18000001,0,2,10.5,11.5,1,0.80000001,1.8099999,2,2,NA,1,0
444,1,4,0,0,0,0,0,1,0,0,NA,NA,NA,NA,2,12,20,3,4.25,19,0.37,NA,2,10.5,12.5,0.88999999,0.80000001,0.83999997,2,2,0,1,0
444,2,4,0,0,0,0,0,1,0,0,NA,1,1,111392,0,10,35,4,4.5,4,0.30000001,0,2,10.5,11.5,0.88999999,NA,0.79000002,2,2,NA,1,0
445,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,50,35,3,5,26,0.1,NA,2,6,18,1.04,0.88,0.94,3,3,0,1,0
445,2,1,0,0,0,0,0,0,1,0,0,1,1,110792,0,15,18,5,4.75,26,0.15000001,0,2,6,18,1.04,0.86000001,0.94,3,3,NA,1,0
446,1,1,0,0,0,0,0,0,1,0,50,NA,NA,NA,2,NA,NA,3,4.5,4,0.25,NA,2,6,18,1.03,0.83999997,0.94,NA,NA,0,1,0
446,2,1,0,0,0,0,0,0,1,0,50,1,1,110792,0,7,24,4,5,4,0.25,1,2,6,18,0.97000003,0.83999997,0.91000003,4,3,NA,1,0
448,1,1,0,0,0,0,0,0,1,0,78,NA,NA,NA,0,8,18,4,4.75,4,0.25,NA,2,6,18,0.97000003,0.83999997,0.91000003,3,3,1,1,0
448,2,1,0,0,0,0,0,0,1,0,78,1,1,111892,1,8,27,3,4.5,13,0.25,0,2,6,18,0.95999998,0.82999998,0.87,3,3,NA,1,0
449,1,1,0,0,0,0,0,0,1,0,3,NA,NA,NA,2,0,25,3,4.8699999,3.5,NA,NA,2,6,18,NA,NA,NA,4,4,0,1,0
449,2,1,0,0,0,0,0,0,1,0,3,1,1,110792,0,15,15,5,5,52,0.25,0,2,6,18,0.97000003,0.83999997,0.73000002,3,3,NA,1,0
450,1,1,0,0,0,0,0,0,1,0,50,NA,NA,NA,0,2,21,3,4.75,13,0.15000001,NA,2,6.5,16.5,0.97000003,0.81999999,0.83999997,3,3,0,1,0
450,2,1,0,0,0,0,0,0,1,0,50,1,1,111892,2,27.5,8,3,4.75,13,0.25,1,2,6,18,0.91000003,0.83999997,0.86000001,3,3,NA,1,0
451,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,10,17,5,5,52,0.25,NA,2,0,24,1.05,0.83999997,0.95999998,6,4,0,1,0
451,2,1,0,0,0,0,0,0,1,0,0,1,1,111792,2,26,9,6,5,26,0.2,0,2,0,24,1.11,0.83999997,0.94,6,3,NA,1,0
454,1,2,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,1,9,3,4.5,4,0.15000001,NA,2,11,10,0.94,0.73000002,2.53,4,3,0,1,0
454,2,2,1,0,0,0,0,0,1,0,NA,1,1,111292,0,0,18,5,5,13,0.25,0,1,11,11,0.94,0.73000002,2.6400001,4,3,NA,1,0
455,1,2,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,2,8,5,5.25,13,0.25,NA,1,11,10,0.73000002,0.73000002,2.3199999,2,2,0,1,0
455,2,2,1,0,0,0,0,0,1,0,0,1,1,111292,0,3,12,2,5,13,0.25,0,2,11,11,0.94,0.83999997,2.3199999,4,3,NA,1,0
458,1,2,1,0,0,0,0,1,0,0,0,NA,NA,NA,2,2,10,2,5,19,0.15000001,NA,1,11,10,0.94,0.73000002,2.3199999,4,4,0,1,0
458,2,2,1,0,0,0,0,1,0,0,0,1,1,111792,1,2,9,2,5,13,0.25,0,1,11,10.5,0.89999998,0.73000002,2.3199999,4,3,NA,1,0
459,1,3,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,5,20,3,4.25,13,0.37,NA,2,6,16,1.05,0.89999998,0.94,5,NA,0,1,0
459,2,3,1,0,0,0,0,0,1,0,NA,2,1,122292,1,0,20,5,4.3499999,28,0.15000001,1,2,7,15,1.01,1.01,0.88999999,4,2,NA,1,0
462,1,3,1,0,0,0,0,0,1,0,5,NA,NA,NA,0,2.5,20,3,5,13,0.37,NA,2,9,12.5,1.05,1.01,1.11,4,4,1,1,0
462,2,3,1,0,0,0,0,0,1,0,5,2,1,122292,1,1,25,4,4.75,13,0.2,0,2,9,12,1.01,1.01,0.88999999,6,3,NA,1,0
466,1,4,0,0,0,0,0,0,1,0,65,NA,NA,NA,2,8,17.5,4,4.75,17,0.30000001,NA,3,10.5,11.5,0.94,0.80000001,0.94,2,2,1,1,0
466,2,4,0,0,0,0,0,0,1,0,65,1,1,111892,5,14,12,3,NA,52,NA,0,1,10.5,11.5,0.94,NA,NA,2,2,NA,1,0
468,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,40,30,3,5,13,0.17,NA,2,6,18,0.94999999,0.94,0.94999999,4,3,0,1,0
468,2,1,0,0,0,0,0,0,1,0,0,1,1,110792,0,9,32,4,5,26,0.13,1,2,6,18,0.97000003,0.83999997,0.86000001,4,3,NA,1,0
469,1,1,0,0,0,0,0,0,1,0,80,NA,NA,NA,0,8,27,5,5,39,0.25,NA,2,6,18,0.92000002,0.72000003,0.95999998,3,2,0,1,0
469,2,1,0,0,0,0,0,0,1,0,80,1,1,111692,1,7,39,4,4.5,41,0.23,0,2,6,18,0.92000002,0.81,0.87,3,3,NA,1,0
470,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,10.5,30,3,5.5,NA,0.30000001,NA,2,6,18,0.97000003,0.83999997,0.94,3,3,0,1,0
470,2,1,0,0,0,0,0,0,1,0,0,1,1,111792,2,18,10,3,4.75,13,0.15000001,1,2,6,18,1.03,0.83999997,0.94,3,2,NA,1,0
471,1,1,0,0,0,0,0,0,1,0,50,NA,NA,NA,2,25,20,4,4.25,26,NA,NA,2,6,18,0.97000003,0.83999997,0.91000003,2,2,0,1,0
471,2,1,0,0,0,0,0,0,1,0,50,1,1,111692,0,12,23,3,4.25,26,0.15000001,0,2,6,18,0.97000003,0.86000001,0.91000003,3,1,NA,1,0
472,1,1,0,0,0,0,0,0,1,0,80,NA,NA,NA,2,37.5,2,3,4.25,52,NA,NA,2,6.5,16.5,0.97000003,1.05,0.91000003,3,3,0,1,0
472,2,1,0,0,0,0,0,0,1,0,80,1,1,110792,0,8,25,3,4.9000001,13,0.18000001,0,2,6,17,0.95999998,0.83999997,0.91000003,3,3,NA,1,0
473,1,1,0,0,0,0,0,0,1,0,50,NA,NA,NA,0,5,27,4,4.75,26,0.5,NA,2,6,17,0.97000003,0.86000001,0.88999999,3,2,1,1,0
473,2,1,0,0,0,0,0,0,1,0,50,1,1,111792,1,26,15,2,4.5,19,0.13,0,2,6,17,0.97000003,0.83999997,0.86000001,3,3,NA,1,0
474,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,2,6,9,3,5,26,0.37,NA,2,9,12.5,1.13,0.98000002,1.01,3,1,0,1,0
474,2,1,0,0,0,0,0,0,1,0,0,2,1,122292,1,5,20,3,4.5,NA,0,0,2,8.5,13,1.09,0.94,0.94,3,2,NA,1,0
475,1,1,0,0,0,0,0,0,1,0,60,NA,NA,NA,1,25,8,3,4.5,NA,NA,NA,1,7,15,1.02,0.88999999,0.89999998,3,3,0,1,0
475,2,1,0,0,0,0,0,0,1,0,60,1,1,110792,0,10,16,3,4.5,26,0.15000001,0,1,7,15,1.02,0.94,0.89999998,3,3,NA,1,0
476,1,1,0,0,0,0,0,1,0,0,60,NA,NA,NA,2,6,30,3,4.25,52,0.12,NA,2,6,18,0.94999999,0.79000002,0.91000003,3,3,0,1,0
476,2,1,0,0,0,0,0,1,0,0,60,1,1,111792,1,5,30,3,4.75,52,0.2,0,2,6,18,0.95999998,0.83999997,1.1799999,3,3,NA,1,0
477,1,1,0,0,0,0,0,0,1,0,50,NA,NA,NA,1,8,28,4,4.25,39,0.12,NA,2,6.5,16.5,0.97000003,0.77999997,0.99000001,3,3,1,1,0
477,2,1,0,0,0,0,0,0,1,0,50,1,1,110792,0,6,20,4,6.25,26,0.5,0,2,6,17,0.95999998,0.83999997,0.88999999,3,3,NA,1,0
478,1,1,0,0,0,0,0,1,0,0,30,NA,NA,NA,0,32,25,4,4.5,13,0.22,NA,2,6,19,0.97000003,0.86000001,0.91000003,3,3,0,1,0
478,2,1,0,0,0,0,0,1,0,0,30,2,1,122292,1,8,30,4,4.3499999,13,0.25,0,2,6,18,1.01,0.88,0.91000003,3,2,NA,1,0
481,1,2,1,0,0,0,0,0,1,0,0,NA,NA,NA,2,5,17.5,3,5.25,26,0.25,NA,3,11,10,0.94999999,0.74000001,2.53,5,4,1,1,0
481,2,2,1,0,0,0,0,0,1,0,0,1,1,111792,2,15,4,3,5,26,0.25,1,2,11,11,0.74000001,0.73000002,2.53,3,3,NA,1,0
483,1,2,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,1,15,1,5,13,0.07,NA,2,11,10,0.94,0.73000002,2.3199999,4,3,1,1,0
483,2,2,1,0,0,0,0,0,1,0,0,1,1,111292,0,4,13,3,4.75,13,0.18000001,0,1,11,11,0.94999999,0.74000001,2.3299999,4,3,NA,1,0
485,1,2,1,0,0,0,0,0,1,0,80,NA,NA,NA,2,1,9,3,4.5,26,0.37,NA,2,11,10,0.94999999,0.74000001,2.3299999,4,3,0,1,0
485,2,2,1,0,0,0,0,0,1,0,80,1,1,111292,0,4,12,3,4.5,19,NA,0,2,11,11,1.01,0.73000002,2.3199999,4,3,NA,1,0
487,1,3,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,10,6,2,5,13,0.17,NA,2,10,11.5,1.11,0.91000003,0.94999999,6,3,1,1,0
487,2,3,1,0,0,0,0,0,1,0,0,1,1,111192,0,6,20,3,4.75,26,0.1,0,2,10.5,11,1.05,1.01,0.94,6,1,NA,1,0
488,1,3,0,0,0,0,0,0,1,0,0,NA,NA,NA,1,20,13,3,5,13,0.25,NA,2,6,16,1.05,0.79000002,1.01,5,5,1,1,0
488,2,3,0,0,0,0,0,0,1,0,0,1,1,111192,0,5,15,3,4.75,26,0.13,0,2,7,15,1.01,1.01,0.94,5,3,NA,1,0
489,1,3,0,0,0,0,0,0,1,0,6,NA,NA,NA,2,5,23,2,5,13,0.37,NA,2,7,14,1.05,1.01,0.94,4,4,1,1,0
489,2,3,0,0,0,0,0,0,1,0,6,1,1,111892,2,2,19,3,4.25,26,0.13,0,2,10,11.5,1.01,1.01,1.05,6,3,NA,1,0
490,1,3,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,10,12.5,4,5,13,0.12,NA,2,6,16,1.05,1.01,1.05,4,4,0,1,0
490,2,3,1,0,0,0,0,0,1,0,0,1,1,111692,1,2,18,3,5,26,0.28,0,2,6,16,1.01,1.01,1.05,5,3,NA,1,0
491,1,3,0,0,0,0,0,0,1,0,100,NA,NA,NA,0,4,25,2,4.5,13,0.37,NA,2,8.5,13,1.05,0.91000003,0.94999999,3,2,0,1,0
491,2,3,0,0,0,0,0,0,1,0,100,2,3,123092,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
492,1,3,1,0,0,0,0,0,1,0,75,NA,NA,NA,0,2,16,3,4.5,13,0.25,NA,2,9,12.5,1.11,1.05,0.94,2,1,0,1,0
492,2,3,1,0,0,0,0,0,1,0,75,1,1,111192,0,4,15,2,4.5,19,0.1,0,2,9,12.5,1.11,1.11,1.05,2,1,NA,1,0
493,1,3,1,0,0,0,0,1,0,0,0,NA,NA,NA,0,27,12,3,5,26,0.25,NA,2,6,16,1.05,0.89999998,2.01,6,3,0,1,0
493,2,3,1,0,0,0,0,1,0,0,0,1,1,111192,0,0,30,4,4.9000001,13,0.25,0,2,6,16,1.02,1.01,0.83999997,3,3,NA,1,0
495,1,3,0,0,0,0,0,0,1,0,2,NA,NA,NA,2,4,28,3,5,26,0.25,NA,2,7,15,1.05,1.01,0.94,3,3,0,1,0
495,2,3,0,0,0,0,0,0,1,0,2,1,1,111192,0,8,20,3,5,26,0.25,1,2,6,16,0.95999998,1.01,1.01,5,3,NA,1,0
496,1,3,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,10,15,3,5,13,0.17,NA,2,6,16,1.05,0.89999998,0.73000002,5,3,1,1,0
496,2,3,1,0,0,0,0,0,1,0,0,1,1,111192,0,10,10,3,4.75,19,0.18000001,0,2,6,16,1.01,1.01,0.88999999,NA,NA,NA,1,0
497,1,4,1,0,0,0,0,0,1,0,37,NA,NA,NA,0,12,15,3,4.5,13,0.15000001,NA,2,10,12,0.91000003,0.83999997,0.83999997,2,2,1,1,0
497,2,4,1,0,0,0,0,0,1,0,37,1,1,111392,0,NA,NA,5,NA,NA,NA,0,2,10,12,1.01,0.89999998,0.79000002,2,2,NA,1,0
498,1,4,1,0,0,0,0,0,1,0,75,NA,NA,NA,2,20,10,3,4.75,26,0.1,NA,2,10,12,0.91000003,0.83999997,0.85000002,2,2,1,1,0
498,2,4,1,0,0,0,0,0,1,0,75,1,1,111792,2,21,5.5,3,5,26,NA,1,2,10,12,0.98000002,0.83999997,0.89999998,2,2,NA,1,0
499,1,4,1,0,0,0,0,0,1,0,11,NA,NA,NA,0,0,28,5,5,26,0.07,NA,2,10,12,0.89999998,0.69,1.75,2,2,1,1,0
499,2,4,1,0,0,0,0,0,1,0,11,1,1,111492,1,0,31,5,5,26,0.1,1,2,10,12,0.89999998,0.69,0.94,2,2,NA,1,0
501,1,1,0,0,0,0,0,0,1,0,63,NA,NA,NA,0,14,15,3,4.25,4,0.37,NA,2,6.5,16.5,0.83999997,0.83999997,0.94,3,3,1,1,0
501,2,1,0,0,0,0,0,0,1,0,63,1,1,111792,2,30,15,6,4.75,4,0.34999999,1,1,6,18,1.03,0.91000003,0.91000003,3,3,NA,1,0
503,1,1,0,0,0,0,0,0,1,0,100,NA,NA,NA,2,7.5,14,4,4.75,NA,0.12,NA,2,6.5,16.5,0.97000003,0.83999997,0.91000003,3,3,0,1,0
503,2,1,0,0,0,0,0,0,1,0,100,1,1,110792,0,35,6.5,3,4.5,13,0.15000001,0,2,6,18,0.97000003,0.83999997,1,3,3,NA,1,0
506,1,2,1,0,0,0,0,1,0,0,30,NA,NA,NA,0,3,7,2,NA,13,0.37,NA,2,11,10,0.94999999,0.74000001,2.3299999,3,3,0,1,0
506,2,2,1,0,0,0,0,1,0,0,30,1,1,111292,0,3,7,4,5,19,0.25,NA,1,11,11,0.94999999,0.74000001,2.3299999,4,3,NA,1,0
509,1,3,1,0,0,0,0,0,1,0,30,NA,NA,NA,2,3,16,3,5,13,0.25,NA,2,6,16,1.05,0.94999999,1.16,6,3,0,1,0
509,2,3,1,0,0,0,0,0,1,0,30,1,1,111192,0,5.5,10,3,4.25,26,0.2,0,2,6.5,15.5,1,1.01,0.94,3,2,NA,1,0
510,1,3,1,0,0,0,0,0,1,0,60,NA,NA,NA,0,7,25,4,4.25,26,0.25,NA,2,6,16,1.05,0.91000003,1.05,3,3,0,1,0
510,2,3,1,0,0,0,0,0,1,0,60,1,1,111892,2,2.5,17.5,3,NA,13,NA,1,2,7,15,1.05,1.01,NA,5,3,NA,1,0
511,1,3,1,0,0,0,0,0,1,0,75,NA,NA,NA,0,4,16,3,4.75,9,0.15000001,NA,2,6,16.5,1.01,0.91000003,1.05,4,4,0,1,0
511,2,3,1,0,0,0,0,0,1,0,75,1,1,111192,0,3,13,3,4.75,NA,NA,0,2,7,15,1.01,1.01,0.88999999,6,2,NA,1,0
514,1,3,0,0,0,0,0,0,1,0,25,NA,NA,NA,0,5,20,3,4.5,26,0.25,NA,2,6,16,0.94,0.89999998,0.94,5,3,0,1,0
514,2,3,0,0,0,0,0,0,1,0,25,1,1,111192,1,23,16,3,4.25,10,0.2,0,2,6,16,0.94999999,0.94999999,1.05,6,4,NA,1,0
515,1,3,1,0,0,0,0,0,1,0,33,NA,NA,NA,0,7,16,4,5,13,0.2,NA,2,6,16,1.05,0.94,1.16,5,3,0,1,0
515,2,3,1,0,0,0,0,0,1,0,33,1,1,111192,0,5,19,3,4.75,13,0.18000001,0,2,6,16,1.01,1.01,0.94,5,4,NA,1,0
516,1,3,1,0,0,0,0,0,1,0,23,NA,NA,NA,2,6,22.5,3,4.75,13,0.12,NA,3,6,16,1.05,0.91000003,1.05,4,3,0,1,0
516,2,3,1,0,0,0,0,0,1,0,23,1,1,111692,0,2,12,2,4.9099998,14,0.18000001,1,2,8,14,1.01,0.94999999,0.88999999,5,3,NA,1,0
521,1,1,0,0,0,0,0,1,0,0,50,NA,NA,NA,0,2.5,20,3,4.25,13,NA,NA,2,6.5,16.5,NA,NA,0.51999998,4,4,1,1,0
521,2,1,0,0,0,0,0,1,0,0,50,1,1,110792,0,0,12,8,4.4000001,13,0.13,1,2,7,16,0.41,0.83999997,0.88999999,4,2,NA,1,0
522,1,1,0,0,0,0,0,1,0,0,75,NA,NA,NA,2,2,30,4,4.3499999,26,0.2,NA,3,7,16,1,0.87,0.94,3,3,0,1,0
522,2,1,0,0,0,0,0,1,0,0,75,1,1,110792,0,3,23,3,4.25,26,0.15000001,0,3,7,16,1,0.74000001,0.94999999,3,3,NA,1,0
523,1,4,1,1,0,0,1,0,0,0,0,NA,NA,NA,2,5,10,2,5.75,26,0.15000001,NA,2,11,10.5,1.17,1.17,1.38,1,1,1,0,1
523,2,4,1,1,0,0,1,0,0,0,0,1,1,111392,0,8,7,3,5.5,26,0.15000001,0,2,11,10.5,1.05,1.16,2.3199999,1,1,NA,0,1
