store_id,interview,chain,co_owned,state,southj,centralj,northj,pa1,pa2,shore,pct_aff,type,status,date,ncalls,full_time,part_time,managers,wage_st,inc_time,first_inc,special,meals,open_hr,hrs_open,p_soda,p_fry,p_entree,n_regs,n_regs11,bonus
471,1,1,0,0,0,0,0,0,1,0,50,,,,2,25,20,4,4.25,26,,,2,6,18,.97000003,.83999997,.91000003,2,2,0
471,2,1,0,0,0,0,0,0,1,0,50,1,1,111692,,12,23,3,4.25,26,.15000001,0,2,6,18,.97000003,.86000001,.91000003,3,1,
472,1,1,0,0,0,0,0,0,1,0,80,,,,2,37.5,2,3,4.25,52,,,2,6.5,16.5,.97000003,1.05,.91000003,3,3,0
472,2,1,0,0,0,0,0,0,1,0,80,1,1,110792,,8,25,3,4.9000001,13,.18000001,0,2,6,17,.95999998,.83999997,.91000003,3,3,
473,1,1,0,0,0,0,0,0,1,0,50,,,,0,5,27,4,4.75,26,.5,,2,6,17,.97000003,.86000001,.88999999,3,2,1
473,2,1,0,0,0,0,0,0,1,0,50,1,1,111792,1,26,15,2,4.5,19,.13,0,2,6,17,.97000003,.83999997,.86000001,3,3,
474,1,1,0,0,0,0,0,0,1,0,0,,,,2,6,9,3,5,26,.37,,2,9,12.5,1.13,.98000002,1.01,3,1,0
474,2,1,0,0,0,0,0,0,1,0,0,2,1,122292,1,5,20,3,4.5,,0,0,2,8.5,13,1.09,.94,.94,3,2,
475,1,1,0,0,0,0,0,0,1,0,60,,,,1,25,8,3,4.5,,,,1,7,15,1.02,.88999999,.89999998,3,3,0
475,2,1,0,0,0,0,0,0,1,0,60,1,1,110792,,10,16,3,4.5,26,.15000001,0,1,7,15,1.02,.94,.89999998,3,3,
476,1,1,0,0,0,0,0,1,0,0,60,,,,2,6,30,3,4.25,52,.12,,2,6,18,.94999999,.79000002,.91000003,3,3,0
476,2,1,0,0,0,0,0,1,0,0,60,1,1,111792,1,5,30,3,4.75,52,.2,0,2,6,18,.95999998,.83999997,1.1799999,3,3,
477,1,1,0,0,0,0,0,0,1,0,50,,,,1,8,28,4,4.25,39,.12,,2,6.5,16.5,.97000003,.77999997,.99000001,3,3,1
477,2,1,0,0,0,0,0,0,1,0,50,1,1,110792,,6,20,4,6.25,26,.5,0,2,6,17,.95999998,.83999997,.88999999,3,3,
478,1,1,0,0,0,0,0,1,0,0,30,,,,0,32,25,4,4.5,13,.22,,2,6,19,.97000003,.86000001,.91000003,3,3,0
478,2,1,0,0,0,0,0,1,0,0,30,2,1,122292,1,8,30,4,4.3499999,13,.25,0,2,6,18,1.01,.88,.91000003,3,2,
481,1,2,1,0,0,0,0,0,1,0,0,,,,2,5,17.5,3,5.25,26,.25,,3,11,10,.94999999,.74000001,2.53,5,4,1
481,2,2,1,0,0,0,0,0,1,0,0,1,1,111792,2,15,4,3,5,26,.25,1,2,11,11,.74000001,.73000002,2.53,3,3,
483,1,2,1,0,0,0,0,0,1,0,0,,,,0,1,15,1,5,13,.07,,2,11,10,.94,.73000002,2.3199999,4,3,1
483,2,2,1,0,0,0,0,0,1,0,0,1,1,111292,,4,13,3,4.75,13,.18000001,0,1,11,11,.94999999,.74000001,2.3299999,4,3,
485,1,2,1,0,0,0,0,0,1,0,80,,,,2,1,9,3,4.5,26,.37,,2,11,10,.94999999,.74000001,2.3299999,4,3,0
485,2,2,1,0,0,0,0,0,1,0,80,1,1,111292,,4,12,3,4.5,19,,0,2,11,11,1.01,.73000002,2.3199999,4,3,
487,1,3,1,0,0,0,0,0,1,0,0,,,,0,10,6,2,5,13,.17,,2,10,11.5,1.11,.91000003,.94999999,6,3,1
487,2,3,1,0,0,0,0,0,1,0,0,1,1,111192,,6,20,3,4.75,26,.1,0,2,10.5,11,1.05,1.01,.94,6,1,
488,1,3,0,0,0,0,0,0,1,0,0,,,,1,20,13,3,5,13,.25,,2,6,16,1.05,.79000002,1.01,5,5,1
488,2,3,0,0,0,0,0,0,1,0,0,1,1,111192,,5,15,3,4.75,26,.13,0,2,7,15,1.01,1.01,.94,5,3,
489,1,3,0,0,0,0,0,0,1,0,6,,,,2,5,23,2,5,13,.37,,2,7,14,1.05,1.01,.94,4,4,1
489,2,3,0,0,0,0,0,0,1,0,6,1,1,111892,2,2,19,3,4.25,26,.13,0,2,10,11.5,1.01,1.01,1.05,6,3,
490,1,3,1,0,0,0,0,0,1,0,0,,,,0,10,12.5,4,5,13,.12,,2,6,16,1.05,1.01,1.05,4,4,0
490,2,3,1,0,0,0,0,0,1,0,0,1,1,111692,1,2,18,3,5,26,.28,0,2,6,16,1.01,1.01,1.05,5,3,
491,1,3,0,0,0,0,0,0,1,0,100,,,,0,4,25,2,4.5,13,.37,,2,8.5,13,1.05,.91000003,.94999999,3,2,0
491,2,3,0,0,0,0,0,0,1,0,100,2,3,123092,3,0,0,0,,,,,,,,,,,,,
492,1,3,1,0,0,0,0,0,1,0,75,,,,0,2,16,3,4.5,13,.25,,2,9,12.5,1.11,1.05,.94,2,1,0
492,2,3,1,0,0,0,0,0,1,0,75,1,1,111192,,4,15,2,4.5,19,.1,0,2,9,12.5,1.11,1.11,1.05,2,1,
493,1,3,1,0,0,0,0,1,0,0,0,,,,0,27,12,3,5,26,.25,,2,6,16,1.05,.89999998,2.01,6,3,0
493,2,3,1,0,0,0,0,1,0,0,0,1,1,111192,,0,30,4,4.9000001,13,.25,0,2,6,16,1.02,1.01,.83999997,3,3,
495,1,3,0,0,0,0,0,0,1,0,2,,,,2,4,28,3,5,26,.25,,2,7,15,1.05,1.01,.94,3,3,0
495,2,3,0,0,0,0,0,0,1,0,2,1,1,111192,,8,20,3,5,26,.25,1,2,6,16,.95999998,1.01,1.01,5,3,
496,1,3,1,0,0,0,0,0,1,0,0,,,,0,10,15,3,5,13,.17,,2,6,16,1.05,.89999998,.73000002,5,3,1
496,2,3,1,0,0,0,0,0,1,0,0,1,1,111192,,10,10,3,4.75,19,.18000001,0,2,6,16,1.01,1.01,.88999999,,,
497,1,4,1,0,0,0,0,0,1,0,37,,,,0,12,15,3,4.5,13,.15000001,,2,10,12,.91000003,.83999997,.83999997,2,2,1
497,2,4,1,0,0,0,0,0,1,0,37,1,1,111392,,,,5,,,,0,2,10,12,1.01,.89999998,.79000002,2,2,
498,1,4,1,0,0,0,0,0,1,0,75,,,,2,20,10,3,4.75,26,.1,,2,10,12,.91000003,.83999997,.85000002,2,2,1
498,2,4,1,0,0,0,0,0,1,0,75,1,1,111792,2,21,5.5,3,5,26,,1,2,10,12,.98000002,.83999997,.89999998,2,2,
499,1,4,1,0,0,0,0,0,1,0,11,,,,0,0,28,5,5,26,.07,,2,10,12,.89999998,.69,1.75,2,2,1
499,2,4,1,0,0,0,0,0,1,0,11,1,1,111492,1,0,31,5,5,26,.1,1,2,10,12,.89999998,.69,.94,2,2,
501,1,1,0,0,0,0,0,0,1,0,63,,,,0,14,15,3,4.25,4,.37,,2,6.5,16.5,.83999997,.83999997,.94,3,3,1
501,2,1,0,0,0,0,0,0,1,0,63,1,1,111792,2,30,15,6,4.75,4,.34999999,1,1,6,18,1.03,.91000003,.91000003,3,3,
503,1,1,0,0,0,0,0,0,1,0,100,,,,2,7.5,14,4,4.75,,.12,,2,6.5,16.5,.97000003,.83999997,.91000003,3,3,0
503,2,1,0,0,0,0,0,0,1,0,100,1,1,110792,,35,6.5,3,4.5,13,.15000001,0,2,6,18,.97000003,.83999997,1,3,3,
506,1,2,1,0,0,0,0,1,0,0,30,,,,0,3,7,2,,13,.37,,2,11,10,.94999999,.74000001,2.3299999,3,3,0
506,2,2,1,0,0,0,0,1,0,0,30,1,1,111292,,3,7,4,5,19,.25,,1,11,11,.94999999,.74000001,2.3299999,4,3,
509,1,3,1,0,0,0,0,0,1,0,30,,,,2,3,16,3,5,13,.25,,2,6,16,1.05,.94999999,1.16,6,3,0
509,2,3,1,0,0,0,0,0,1,0,30,1,1,111192,,5.5,10,3,4.25,26,.2,0,2,6.5,15.5,1,1.01,.94,3,2,
510,1,3,1,0,0,0,0,0,1,0,60,,,,0,7,25,4,4.25,26,.25,,2,6,16,1.05,.91000003,1.05,3,3,0
510,2,3,1,0,0,0,0,0,1,0,60,1,1,111892,2,2.5,17.5,3,,13,,1,2,7,15,1.05,1.01,,5,3,
511,1,3,1,0,0,0,0,0,1,0,75,,,,0,4,16,3,4.75,9,.15000001,,2,6,16.5,1.01,.91000003,1.05,4,4,0
511,2,3,1,0,0,0,0,0,1,0,75,1,1,111192,,3,13,3,4.75,,,0,2,7,15,1.01,1.01,.88999999,6,2,
514,1,3,0,0,0,0,0,0,1,0,25,,,,0,5,20,3,4.5,26,.25,,2,6,16,.94,.89999998,.94,5,3,0
514,2,3,0,0,0,0,0,0,1,0,25,1,1,111192,1,23,16,3,4.25,10,.2,0,2,6,16,.94999999,.94999999,1.05,6,4,
515,1,3,1,0,0,0,0,0,1,0,33,,,,0,7,16,4,5,13,.2,,2,6,16,1.05,.94,1.16,5,3,0
515,2,3,1,0,0,0,0,0,1,0,33,1,1,111192,,5,19,3,4.75,13,.18000001,0,2,6,16,1.01,1.01,.94,5,4,
516,1,3,1,0,0,0,0,0,1,0,23,,,,2,6,22.5,3,4.75,13,.12,,3,6,16,1.05,.91000003,1.05,4,3,0
516,2,3,1,0,0,0,0,0,1,0,23,1,1,111692,,2,12,2,4.9099998,14,.18000001,1,2,8,14,1.01,.94999999,.88999999,5,3,
521,1,1,0,0,0,0,0,1,0,0,50,,,,0,2.5,20,3,4.25,13,,,2,6.5,16.5,,,.51999998,4,4,1
521,2,1,0,0,0,0,0,1,0,0,50,1,1,110792,,0,12,8,4.4000001,13,.13,1,2,7,16,.41,.83999997,.88999999,4,2,
522,1,1,0,0,0,0,0,1,0,0,75,,,,2,2,30,4,4.3499999,26,.2,,3,7,16,1,.87,.94,3,3,0
522,2,1,0,0,0,0,0,1,0,0,75,1,1,110792,,3,23,3,4.25,26,.15000001,0,3,7,16,1,.74000001,.94999999,3,3,
523,1,4,1,1,0,0,1,0,0,0,0,,,,2,5,10,2,5.75,26,.15000001,,2,11,10.5,1.17,1.17,1.38,1,1,1
523,2,4,1,1,0,0,1,0,0,0,0,1,1,111392,,8,7,3,5.5,26,.15000001,0,2,11,10.5,1.05,1.16,2.3199999,1,1,
